Location,SampleDate,SampleYear,SampleMonth,Period,Recorder,Transect,Substrate,Height,Notes,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,0.8,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,1.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,1,MACA,2.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.7,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FIL,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,2,FLCY,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,1.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,1.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.7,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,DICT,1.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,FIL,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,FIL,1.0,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,3,FIL,0.9,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,1.0,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.4,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,DICT,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,FIL,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,FIL,0.7,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,FIL,1.0,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,FIL,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,LOBO,0.8,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,LOBO,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,LOBO,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Sarah Heidmann,4,LOBO,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,CYAN,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,1.0,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.8,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.4,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,1.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,1.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,2.0,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.3,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,5,LOBO,0.7,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,6,FIL,0.1,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,6,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,6,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Rosmin Ennis,6,FIL,0.6,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,DICT,1.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,FIL,0.8,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,FIL,1.5,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,FIL,1.8,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,FIL,0.2,,,,
Buck Island STX Deep,10/19/2022,2022,10,Annual,Tyler Burton Smith,6,LOBO,0.4,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.8,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,3.9,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.2,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,4.0,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,0.6,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,0.7,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,DICT,4.6,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.2,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Rosmin Ennis,1,FLCY,0.4,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,CYAN,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.4,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,2.0,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.4,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,2.2,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,2.4,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,2.2,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,3.5,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,DICT,0.5,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,1.2,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.4,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FIL,0.3,,,,
Castle,10/19/2022,2022,10,Annual,Tyler Burton Smith,2,FILSED,0.2,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,0.9,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,4.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,0.7,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,2.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,1.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,2.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,DICT,3.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,3,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,0.9,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,1.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,0.5,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,1.2,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,3.3,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,1.9,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,0.6,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,DICT,1.8,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,4,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,5.3,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,3.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,2.9,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,6.7,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,0.5,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,1.3,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,0.8,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,0.9,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,DICT,1.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,5.3,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,2.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,1.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,1.3,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,5.8,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,5.0,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,2.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,2.5,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,DICT,3.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Castle,10/19/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FLCY,0.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,1,SARG,2.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.9,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,1.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.9,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.4,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,MACA,4.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,SARG,5.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,SARG,2.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,2,SARG,2.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,DICT,1.7,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,DICT,1.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FIL,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FIL,0.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FIL,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FLCY,1.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FLCY,0.8,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.9,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,2.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,0.8,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,1.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,2.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,1.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,3.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,0.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,2.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.5,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,HALI,0.7,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,SARG,8.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,4.7,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,6.2,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,2.9,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,0.9,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,DICT,3.6,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,5,SARG,5.3,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,3.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.0,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,4.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,3.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,FIL,0.1,,,,
Eagle Ray,10/20/2022,2022,10,Annual,Brad Arrington,6,SARG,6.1,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,0.8,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.0,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.1,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.7,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.3,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.8,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.7,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,1.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,3.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,1,LOBO,0.1,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,0.3,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,0.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,2,FILSED,0.3,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,2,LOBO,0.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,DICT,1.6,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.3,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,1.0,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,FILSED,0.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.1,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Rosmin Ennis,3,LOBO,0.6,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,DICT,0.8,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FIL,0.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,FILSED,0.4,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,LOBO,0.2,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,LOBO,0.6,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,4,LOBO,0.4,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,DICT,0.8,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,DICT,0.6,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,FIL,0.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,FILSED,0.6,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,FILSED,1.0,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,LOBO,0.4,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,LOBO,0.5,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Tyler Burton Smith,5,MACA,1.0,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.9,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,2.3,,,,
Salt River Deep,10/20/2022,2022,10,Annual,Brad Arrington,6,DICT,1.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,0.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,3.8,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,4.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,1.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,DICT,5.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.3,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.1,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FILSED,0.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,1,FLCY,1.6,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,3.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,0.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.8,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,0.2,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.0,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,4.5,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,4.7,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,1.8,,,,
Salt River West,10/20/2022,2022,10,Annual,Rosmin Ennis,2,DICT,2.7,,,,
